Index,ID
18683,T78093
18684,T78495
18685,T83389
18686,T68485
18687,T38176L
18688,TP2262L1
18689,T84348L
18690,T74579
18691,T85336
18692,T75252L
18693,T69663
18694,T74247
18695,T73773
18696,T64931
18697,T60252L
18698,T73464
18699,T65645
18700,T12330
18701,T10163
18702,T15243
18703,T15698
18704,T15804
18705,T16388
18706,T22259
18707,T22563
18708,T23527
18709,T0868L
18710,TN5412
18711,T24948
18712,T28081
18713,T31878
18714,T37622
18715,T38614
18716,T39572
18717,T21637
18718,T78026
18719,T78454
18720,T82254
18721,T84656
18722,TMIH-0197
18723,T15717L
18724,T85340L
18725,TNU0158
18726,T84349
18727,T85344
18728,T85345
18729,T85341
18730,T70039L
18731,TN1300
18732,T15936
18733,T15026
18734,T12900
18735,T11170
18736,T13312
18737,T16117
18738,T16464
18739,T11808
18740,T11875
18741,T17215
18742,T21394
18743,T19791
18744,TN5418
18745,T27502
18746,T33404
18747,TN6884
18748,T39552
18749,T61951
18750,T71155
18751,T82649
18752,T85622
18753,T85792
18754,T88101
18755,T88336
18756,TMIJ-0380
18757,TMID-0151
18758,T68292
18759,T8702L
18760,T62689L
18761,T81077L
18762,T73443
18763,T71830
18764,T200808
18765,T10692
18766,T13464
18767,TN4094
18768,T26103
18769,T31638
18770,T33433
18771,T35344
18772,T37221
18773,T39673
18774,T39726
18775,T60241
18776,T62695
18777,T63330
18778,T63338
18779,T82761
18780,T86565
18781,TMIH-0296
18782,TMIH-0149
18783,T71242
18784,T72658
18785,T75320
18786,T19504
18787,T16959
18788,T10407
18789,T11251
18790,T16676
18791,T11937L
18792,T21318
18793,T20419
18794,T26840
18795,T27139
18796,T27660
18797,T31358
18798,T36657
18799,T37850
18800,T38685
18801,T40901
18802,T41093
18803,T60318
18804,T61742
18805,T85335
18806,T88662
18807,T75303
18808,T75361
18809,T68286
18810,TNU0003
18811,T72108
18812,T72110
18813,TNU0199
18814,T66572
18815,T26840L
18816,T66540
18817,T66291
18818,TN1590
18819,T12475
18820,T12645
18821,T13552
18822,T15262
18823,T15786
18824,T19392
18825,TN4431
18826,TMA0424
18827,T23314
18828,T28171
18829,T28277
18830,T28796
18831,T31048
18832,T33380
18833,TN7008
18834,T37000
18835,T37003
18836,T37307
18837,T40137
18838,T40586
18839,T9661
18840,T61088
18841,T62872
18842,T62925
18843,T63991
18844,T79399
18845,T84770
18846,TN7423
18847,TN7831
18848,T200332
18849,T69865
18850,T74468
18851,T200804
18852,T70688
18853,T69150
18854,TNU0030
18855,T68514
18856,T88836
18857,TN1283
18858,T11377
18859,T15743
18860,T22397
18861,T22497
18862,T22586
18863,T22633
18864,T26349
18865,T25381
18866,T25309
18867,T28223
18868,T39682
18869,T40218
18870,T60312
18871,T78066
18872,T78135
18873,T79850
18874,T85134
18875,T85549
18876,T86202
18877,T86417
18878,T201397
18879,TNU0316
18880,T201391
18881,TN2234
18882,T10366
18883,T13127
18884,T10484
18885,T10551
18886,T15627
18887,T11707
18888,T29331
18889,T35416
18890,T35625
18891,T35653
18892,T35708
18893,T37100
18894,T38601
18895,T39085
18896,T60268
18897,T60539
18898,T61485
18899,T62622
18900,T62997
18901,T70980
18902,T15982
18903,T14355
18904,T15218
18905,T15709
18906,T22213
18907,T20632
18908,T23158
18909,T24597
18910,T24402
18911,T28959
18912,T36809
18913,T37835
18914,T40793
18915,T78423
18916,T81027
18917,T84756
18918,T87459L
18919,T201392
18920,TF0098
18921,T17988L
18922,T87768L
18923,TD0073
18924,T67647
18925,T131722
18926,TN1814
18927,T12229
18928,T12436
18929,T15496
18930,T15459
18931,T12603
18932,T11357
18933,TN5027
18934,T22623
18935,T23821
18936,T31174
18937,T62820
18938,T78709
18939,T83258
18940,T83381
18941,T84875
18942,T86200
18943,T87339
18944,T200964
18945,TMIH-0092
18946,T70957
18947,T30491
18948,T84057
18949,TN9420
18950,T79145
18951,T39876
18952,T84098
18953,T88677
18954,T60395
18955,T87148
18956,T36763
18957,T19685
18958,T64004
18959,T61664
18960,T71945
18961,T74468L
18962,T18668
18963,T203849
18964,T64108
18965,T11291
18966,T203858
18967,T84220
18968,T19703
18969,T84180
18970,T203345
18971,T68863
18972,T66355
18973,TNU1149
18974,T201799
18975,T15708
18976,TN9429
18977,TN9806
18978,T84248
18979,T12055
18980,T65137
18981,T10666
18982,T68465L
18983,T16793
18984,T38653
18985,T201081
18986,TN9752
18987,T73734
18988,T36112
18989,T84031
18990,T203823
18991,T35699
18992,T204087
18993,T78025
18994,T66694
18995,T84120
18996,T32116
18997,T23163
18998,T40948
18999,TN9760
19000,TNU1625
19001,T203869
19002,T84055
19003,T78651
19004,TN9459
19005,T84017
19006,T73462
19007,T71921
19008,T84097
19009,T84225
19010,T67094
19011,T23359
19012,T84066
19013,T83946
19014,T39104
19015,T35837
19016,T203844
19017,T84011
19018,T203846
19019,T78982
19020,T22754
19021,T201415
19022,T84156
19023,T83992
19024,TN9454
19025,T10988
19026,T20845
19027,T14531
19028,T84181
19029,T83987
19030,T17278
19031,T84178
19032,T84206
19033,T201918
19034,T17445
19035,TNU0995
19036,T78616L1
19037,T27720
19038,T84004
19039,T86509
19040,TN9482
19041,T40648
19042,T86106
19043,T39550
19044,T203875
19045,T64926
19046,T80092
19047,T22760
19048,T38571
19049,T89243
19050,T34880
19051,T26575
19052,T83995
19053,T39002
19054,TN2248
19055,T67449
19056,T26358
19057,T19320
19058,T124532
19059,TN2779
19060,T11150
19061,TN9697
19062,TN9547
19063,TN6875
19064,T67838
19065,TN9262
19066,TN9741
19067,T67590
19068,T21101
19069,TN9365
19070,TN6702
19071,TN6935
19072,TN7055
19073,T23930
19074,TN9443
19075,TN9214
19076,T38395
19077,TN9351
19078,TN1267
19079,T37981
19080,TQ0131L
19081,TN6877
19082,T20001
19083,T40718
19084,TN9817
19085,TN2869
19086,TN2276
19087,TN6703
19088,TN7690
19089,T203911
19090,TN2706
19091,T203919
19092,T203967
19093,T203993
19094,TN9585
19095,T203952
19096,T203945
19097,TN6674
19098,TN6693
19099,TN9628
19100,T203937
19101,TN9362
19102,TN9560
19103,T21170
19104,TN9822
19105,TN9259
19106,TN9219
19107,TN9792
19108,TN6843
19109,TN9515
19110,T205877
19111,T40543
19112,TN8293
19113,T124614
19114,TN9345
19115,T29677
19116,T73900
19117,TN9251
19118,TN9236
19119,TN9421
19120,TN9573
19121,TN9231
19122,T38060
19123,T38136
19124,T38479
19125,TN9440
19126,T84718
19127,TN2458
19128,T20305
19129,T37384
19130,TN2157
19131,T203956
19132,TN6697
19133,T205942
19134,T203944
19135,TN7629
19136,T203948
19137,TN9615
19138,T203992
19139,TN1593
19140,T85456
19141,T30445
19142,TN6958
19143,T35235
19144,TN4371
19145,T4705L
19146,TYD-00594
19147,T40701
19148,T204712
19149,T203850
19150,T69834
19151,T86977
19152,T21391
19153,T206007
19154,TN9730
19155,T4432
19156,T84152
19157,T205985
19158,T21226
19159,T16414
19160,TYD-00261
19161,T205957
19162,T206015
19163,TXB-00010
19164,T86974
19165,T205971
19166,T70584
19167,T202353
19168,TN9294
19169,T205989
19170,T77878
19171,T88846
19172,T24904
19173,T203899
19174,T63624
19175,T37349
19176,T84026
19177,T203141
19178,T207097
19179,T206046
19180,T203838
19181,TYD-00003
19182,T16365
19183,T75310
19184,T22809
19185,TYD-00741
19186,T65259
19187,T60821
19188,T86139
19189,T62444
19190,T207078
19191,T206008
19192,T204794
19193,T83860
19194,T203076
19195,T65887
19196,T40257
19197,T78149
19198,T20592
19199,T37875
19200,T64876
19201,T33367
19202,TN9478
19203,T203898
19204,T78432
19205,T85508
19206,T30578
19207,T203870
19208,T207063
19209,TN9666
19210,TYD-00262
19211,TD0062
19212,T207087
19213,T206024
19214,T84226
19215,T10298L
19216,T88696
19217,T205964
19218,T22189
19219,T29834
19220,T206056
19221,TN9550
19222,T203825
19223,T84103
19224,TYD-00647
19225,T205191
19226,T207079
19227,T125469
19228,T18995
19229,T86905
19230,T203636
19231,T205996
19232,TSH-00018
19233,T88015
19234,T38701
19235,T22247
19236,T87450
19237,T11832
19238,T81778
19239,T84019
19240,T78431
19241,T84092
19242,T89425
19243,T35887
19244,T65856
19245,T23809L
19246,T65424
19247,T205955
19248,T34703
19249,T60234
19250,T31057
19251,T205994
19252,T14623
19253,TN8421
19254,T10262
19255,T37665
19256,TN9281
19257,T205995
19258,T76090
19259,TYD-00804
19260,T203896
19261,T20559
19262,T33281
19263,T84236
19264,T62803
19265,T207093
19266,T67567
19267,T10320
19268,T1262L
19269,T86470
19270,T203930
19271,T86777
19272,T9055
19273,T72786
19274,T61754
19275,T78598
19276,T17876
19277,TYD-00519
19278,T66674
19279,T9690
19280,T84200
19281,T12381
19282,T85517
19283,T206681
19284,T62119
19285,T206042
19286,T86127
19287,T207069
19288,T206039
19289,T73059
19290,T82679
19291,T206011
19292,T203841
19293,T207067
19294,T207083
19295,T61086
19296,T14899
19297,T15888
19298,T206037
19299,T205895
19300,TD0075
19301,T78044
19302,T206045
19303,T29379
19304,T14972
19305,T70463
19306,T77776
19307,T206016
19308,T20471
19309,T86218
19310,T65111
19311,TYD-00081
19312,T84211
19313,T21352
19314,T84174
19315,T75338
19316,T74174
19317,T206020
19318,T73190
19319,TYD-00671
19320,T206028
19321,T67628
19322,T38451
19323,T23327
19324,T75876
19325,T40392
19326,T80206L
19327,TYD-00667
19328,T28487
19329,T24899
19330,T206030
19331,T203926
19332,T40445
19333,T203352
19334,T15803
19335,T13243
19336,T200798
19337,T74751
19338,T205970
19339,T84035
19340,T19321
19341,T206044
19342,T66330
19343,T40668
19344,T202605
19345,T11309
19346,T11450
19347,T203881
19348,T79105
19349,T87658
19350,T81546
19351,T84122
19352,T203848
19353,T203862
19354,T21492
19355,TN9491
19356,T204097
19357,T84067
19358,T40848
19359,T84189
19360,T79865L
19361,T84143
19362,T35965
19363,T81121
19364,TN9462
19365,T1235L
19366,T60376
19367,TN9452
19368,T203840
19369,T84146
19370,T79783
19371,TN9486
19372,TNU1167
19373,T62190
19374,T38927
19375,TNU1537
19376,T10946
19377,T205751
19378,T71404
19379,T84159
19380,T87345
19381,T14202
19382,T38298
19383,T37766L
19384,T60621
19385,T87661
19386,T66200
19387,T36292
19388,TN9423
19389,T84119
19390,T67629
19391,T203853
19392,T66712
19393,T62927
19394,T83991
19395,T23190
19396,T69645L
19397,TN9410
19398,T203842
19399,T204096
19400,T61871
19401,T203824
19402,T18410
19403,T84212
19404,T68620
19405,T83994
19406,T10434
19407,T20901
19408,T22827L
19409,T18164
19410,T71758
19411,TNU1090
19412,T203013
19413,T88841
19414,T85731L
19415,T36946
19416,T15332
19417,T83988
19418,T73387
19419,T203885
19420,TN9449
19421,T84316
19422,T84164
19423,T88594
19424,T78231
19425,T84953
19426,T66848
19427,T204093
19428,T12105
19429,T84047
19430,T22409
19431,T38453
19432,T70206
19433,TN9409
19434,T16167
19435,T67198
19436,T61457
19437,T69486
19438,T27568
19439,T203878
19440,TN9414
19441,T84109
19442,T203860
19443,T24125
19444,T84209
19445,T20271
19446,T16842
19447,T79856
19448,T204002
19449,T23292
19450,T66100
19451,T19956
19452,TN9442
19453,T203847
19454,T84078
19455,T38288
19456,TN9433
19457,T87334
19458,T64458
19459,T205750
19460,T65787
19461,T41015L
19462,T89394
19463,T13464L
19464,T60018
19465,T84135
19466,TNU1606
19467,T60944
19468,T203998
19469,T201389
19470,T60273
19471,T86545
19472,T73493
19473,T21561
19474,T84028
19475,T203852
19476,TN9776
19477,T204088
19478,TN9814
19479,T79870
19480,T89365
19481,TN9437
19482,T124351
19483,T83999
19484,T66297
19485,T78802
19486,T203884
19487,TNU1089
19488,T30163
19489,T14693
19490,T84215
19491,T84021
19492,T83990
19493,T10787
19494,T21393
19495,T21451
19496,T84151
19497,T84142
19498,T203883
19499,TN9763
19500,T205868
19501,T62174
19502,T203818
19503,T84241
19504,T84101
19505,T81412
19506,T14120
19507,T20734
19508,TN9457
19509,T11159
19510,T62798
19511,T16998
19512,T14588
19513,T84030
19514,TN9756
19515,T203865
19516,T35486
19517,T203996
19518,TN9464
19519,T203871
19520,T201395
19521,T202784
19522,T64692
19523,T19145
19524,T200572
19525,T21368
19526,T60261
19527,T84056
19528,TN9759
19529,T7062
19530,T60339
19531,T67074
19532,T87051
19533,T18252
19534,T71036L
19535,T203835
19536,T84052
19537,T84080
19538,T20376
19539,T70414
19540,T41081
19541,T205870
19542,TN9758
19543,TN9239
19544,T20811
19545,T20781
19546,TN9552
19547,T203934
19548,TN9617
19549,T64906
19550,TN9657
19551,TN9507
19552,TN9631
19553,T11478L
19554,TN9181
19555,TN9727
19556,TN9308
19557,TN9636
19558,TN9511
19559,TN9400
19560,TN9198
19561,TN9656
19562,TN9434
19563,T85382
19564,TN9240
19565,TN9257
19566,T66626
19567,T80642
19568,TN9732
19569,T8465
19570,TN6560
19571,T13656
19572,T38557
19573,TN1728
19574,T40814
19575,TN2846
19576,T39168
19577,TN9408
19578,T207098
19579,TN6883
19580,TN1478
19581,TN8931
19582,TN8705
19583,TN8159
19584,T67407
19585,TN6445
19586,T3245L
19587,TN2339
19588,T20123
19589,TN9729
19590,TN9699
19591,TN9831
19592,T124021
19593,TN9527
19594,T207107
19595,T65069
19596,TN9679
19597,T84944
19598,TN9683
19599,T124246
19600,TN9232
19601,TN7545
19602,TN9411
19603,TN9614
19604,TN7447
19605,TN1093
19606,T207072
19607,T207084
19608,TN1764
19609,T207056
19610,TN9290
19611,TN8079
19612,TN9748
19613,T207104
19614,T125099
19615,TN1358
19616,T207086
19617,TN6520
19618,TP3271
19619,T10238
19620,T33337
19621,TN2481
19622,T67384
19623,TN1834
19624,TN9275
19625,T75089
19626,TN9702
19627,TN11093
19628,T19289
19629,TN9826
19630,TN6918
19631,TN4263
19632,TN1404
19633,TN6897
19634,T84074
19635,TN9829
19636,T124755
19637,T126293
19638,TN7773
19639,TN9827
19640,TN9191
19641,TN1123
19642,T125062
19643,T27191
19644,T65004
19645,TN9215
19646,T207061
19647,T207075
19648,TN9489
19649,T207088
19650,T124460
19651,TN9828
19652,TN1450
19653,TN4020
19654,TN8431
19655,T207054
19656,TN9363
19657,TN9811
19658,TN4779
19659,T67144
19660,TN11092
19661,TN9678
19662,T67145
19663,TN9689
19664,T65457
19665,T20238
19666,T19380
19667,T65934
19668,T40601
19669,TN2464
19670,TN9677
19671,T10637
19672,TN7781
19673,TN6695
19674,T81761
19675,T205959
19676,T32589L
19677,TN9603
19678,TN9510
19679,T29473
19680,TN9483
19681,T125146
19682,TN1623
19683,T77205
19684,TN2358
19685,TN9549
19686,T75424
19687,T72730
19688,TN9555
19689,TN9749
19690,T207068
19691,TN7320
19692,T38317
19693,T124041
19694,T19120
19695,T19617
19696,T19477
19697,T0591L
19698,T207053
19699,TN2426
19700,T203949
19701,T88675
19702,T19599
19703,TN6957
19704,T24530
19705,T37853
19706,TN11095
19707,T20196
19708,T205986
19709,T71850
19710,T203129
19711,T205975
19712,T206031
19713,T39220
19714,T205999
19715,T131571
19716,T84795
19717,T88035
19718,TN9660
19719,T66936
19720,T78240
19721,T82383
19722,TN9787
19723,T28788
19724,T21340
19725,T206041
19726,T27395
19727,T205956
19728,T4413
19729,T78440
19730,T206010
19731,T207096
19732,T205984
19733,TNU0126
19734,T206002
19735,T12907
19736,T203822
19737,T207060
19738,T76426L
19739,TYD-00363
19740,T207095
19741,T68280
19742,T84149
19743,TN9428
19744,T81477
19745,T84115
19746,T65365
19747,T204077
19748,TN9475
19749,T15722
19750,T84243
19751,T84631
19752,T84187
19753,T28871
19754,T41014
19755,T73462L
19756,T203829
19757,T73516
19758,T204076
19759,T84089
19760,TN9182
19761,T205607
19762,T203882
19763,T203010
19764,T84184
19765,T84144
19766,T32958
19767,T81268
19768,T26843
19769,T84020
19770,T201369
19771,T78857
19772,T38825
19773,T84087
19774,T203830
19775,T37963
19776,T84107
19777,T73940
19778,T71368
19779,T71952
19780,T84175
19781,TN9446
19782,TN9812
19783,TN9753
19784,T203820
19785,T72009
19786,TN9431
19787,TN9769
19788,T17317
19789,T33943
19790,T200931
19791,T16024
19792,TN9425
19793,T16058
19794,TN9800
19795,T23075
19796,T37909L
19797,T63576
19798,T37585
19799,TN9444
19800,T70007
19801,T84132
19802,T79141L
19803,T78107
19804,T201721
19805,T201820
19806,TN9455
19807,TNU1182
19808,T84002
19809,T65529
19810,T39550L
19811,T38627
19812,T0395L1
19813,T36017
19814,T40800
19815,T36894
19816,T20174
19817,TN9445
19818,T84093
19819,T84139
19820,T84024
19821,T69711
19822,T84095
19823,T84125
19824,T13794
19825,T38847
19826,T32580
19827,T86575
19828,T200300
19829,T14627
19830,T203826
19831,T84003
19832,T84058
19833,T24647
19834,T86495
19835,T10494
19836,T84034
19837,T35424
19838,T84157
19839,T78127
19840,T69820
19841,T79837
19842,TNU0791
19843,TN9777
19844,T79673
19845,TN9788
19846,TN9424
19847,T84123
19848,T15480
19849,T87659
19850,T87664
19851,TN9432
19852,T38652
19853,T201032
19854,T84262
19855,T68410
19856,TP2398L
19857,T84008
19858,T35808
19859,T203011
19860,T200845
19861,TN9746
19862,T20693
19863,T25240
19864,T77901
19865,TN9490
19866,T84046
19867,T89116
19868,T24835
19869,T39875
19870,T37084
19871,T68465
19872,T75027L
19873,T84167
19874,T88390
19875,TN9470
19876,T13842
19877,T37120
19878,T9764
19879,T74394
19880,T203866
19881,T18353
19882,TN9463
19883,T13825
19884,T62032
19885,T41330
19886,T22284
19887,T4574L
19888,T66137
19889,T203475
19890,T34039
19891,T84131
19892,TN9450
19893,TNU0040
19894,T84029
19895,T36796
19896,TN9784
19897,T35592
19898,T78143
19899,T13646
19900,T84198
19901,T12260
19902,T71821
19903,T84010
19904,T84165
19905,T84196
19906,T84216
19907,TN9481
19908,T84112
19909,T66149
19910,TN9427
19911,TN9453
19912,T60798
19913,T12900L
19914,T39760
19915,TN9438
19916,T60762
19917,T38068
19918,T15663
19919,T39718
19920,T41359
19921,T69436
19922,T60221L
19923,T78856
19924,T21128
19925,TN9451
19926,TN9795
19927,T87429
19928,T67534
19929,T40666
19930,T84118
19931,T83993
19932,T84213
19933,T11690
19934,TN9810
19935,T203997
19936,T61449
19937,T82200
19938,TN7319
19939,TN1743
19940,TN3907
19941,T40924
19942,TN3447
19943,TN11235
19944,T65134
19945,TN1538
19946,TN11272
19947,TN1707
19948,TN6468
19949,TN4403
19950,TN1719
19951,T21619
19952,T19281
19953,TN11275
19954,T71788
19955,TN8709
19956,TQ0296
19957,TN6664
19958,T81859
19959,TN4507
19960,TN1503
19961,TN3879
19962,TN8591
19963,TN8735
19964,T82182
19965,TN8469
19966,TN1119
19967,TN7583
19968,TN1186
19969,TN1063
19970,TN8300
19971,T75436
19972,T82986
19973,TN4019
19974,TN2372
19975,TN1972
19976,TN1679
19977,TN1187
19978,TN6997
19979,TN8592
19980,T11678
19981,TN8710
19982,T37905
19983,T79956
19984,TN2053
19985,TN1320
19986,T82034
19987,TN2441
19988,TN1842
19989,TN4525
19990,TN1717
19991,T125144
19992,TYD-02615
19993,T125297
19994,TYD-02622
19995,TYD-02609
19996,TN6922
19997,TYD-02624
19998,T40158
19999,TN11097
20000,T78485
20001,TN7293
20002,T207819
20003,TN4617
20004,T24387
20005,T19383
20006,TYD-02658
20007,TN8697
20008,TYD-02647
20009,TYD-02651
20010,TN6863
20011,T72961
20012,TNU0419
20013,T207803
20014,TYD-02601
20015,TN2242
20016,TN2135
20017,TN1184
20018,T80658
20019,T10554
20020,TN8032
20021,TN1101
20022,T78484
20023,T38524
20024,T35972
20025,T74941
20026,TN1780
20027,T36004
20028,T72429
20029,TN1713
20030,TN8470
20031,TN11233
20032,TN1715
20033,T11895
20034,TN1676
20035,TN8971
20036,TN7004
20037,T124587
20038,TN8692
20039,TN8462
20040,TN1044
20041,TN7589
20042,TN7310
20043,TN6691
20044,TN1442
20045,TN8667
20046,TN2228
20047,TN4077
20048,T82985
20049,T20493
20050,T75510
20051,TN3741
20052,TN1789
20053,T75618
20054,TN6473
20055,TN2041
20056,TN2390
20057,TN8007
20058,T8715
20059,TYD-02638
20060,TYD-02648
20061,TYD-02657
20062,T39821
20063,TN8208
20064,TYD-02616
20065,TYD-02620
20066,TN1401
20067,TN8645
20068,T10959
20069,TN1572
20070,TN6905
20071,TN1700
20072,T41139
20073,TN8498
20074,T13635
20075,T210503
20076,T82365
20077,T37882
20078,T14877
20079,T13717
20080,TN5928
20081,T83180
20082,TN8570
20083,TN2072
20084,TN7497
20085,TYD-02641
20086,T31476
20087,TYD-02841
20088,TCL-00040
20089,T200497
20090,TMIH-0148
20091,TYD-02834
20092,T210527
20093,T23400
20094,TYD-02607
20095,T39657
20096,T66940
20097,T34744
20098,TYD-02848
20099,T65119
20100,T205702
20101,T206934
20102,T74379
20103,T69145
20104,T70348
20105,T22412
20106,T36174
20107,T73352
20108,T25958
20109,T65105
20110,T86546
20111,TYD-02610
20112,T34627
20113,T18539
20114,TYD-02833
20115,T87651
20116,TNU1135
20117,T38688
20118,T131873L1
20119,T24750
20120,T64983
20121,TYD-01463
20122,T31478
20123,T22903
20124,TCL-00041
20125,T39694
20126,TYD-02831
20127,TYD-00423
20128,T10291
20129,T2544L
20130,T60886
20131,T78628
20132,T71797
20133,T76579
20134,T86723
20135,T20620
20136,T14511
20137,T10668
20138,T13173
20139,TQ0203
20140,TQ0157
20141,TN1126
20142,TN1273
20143,T10035
20144,T17341
20145,T12651
20146,T15201
20147,T12783
20148,T11464
20149,T10066
20150,T11186
20151,T11188L
20152,T11822
20153,T15199
20154,T15367
20155,T15435
20156,T15485
20157,T15758
20158,T15956
20159,TQ0005
20160,T19644
20161,T8546
20162,T8548
20163,T8550
20164,T8551
20165,T8552
20166,T8554
20167,T8561
20168,T8572
20169,T8562
20170,T8612
20171,T8620
20172,T8624
20173,T8628
20174,T8632
20175,T8633
20176,T8637
20177,T8638
20178,T8621
20179,T8639
20180,T8625
20181,T8615
20182,T8627
20183,T8563
20184,T8564
20185,T8565
20186,T8566
20187,T8567
20188,T8568
20189,T8569
20190,T8570
20191,T8571
20192,T8573
20193,T8574
20194,T8575
20195,T8576
20196,T8578
20197,T8579
20198,T8580
20199,T8581
20200,T8582
20201,T8583
20202,T8584
20203,T8585
20204,T8586
20205,T8587
20206,T8588
20207,T8589
20208,T8590
20209,T8591
20210,T8592
20211,T8593
20212,T8594
20213,T8596
20214,T8597
20215,T8598
20216,T8599
20217,T8601
20218,T8603
20219,T8604
20220,T8605
20221,T8606
20222,T8607
20223,T8608
20224,T8609
20225,T8611
20226,T8613
20227,T8614
20228,T8616
20229,T8617
20230,T8618
20231,T8619
20232,T8626
20233,T8630
20234,T8631
20235,T8634
20236,T8635
20237,T8555
20238,T21559
20239,T3935
20240,T8492
20241,T17222
20242,T8556
20243,T8560
20244,T8547
20245,T8549
20246,T8486
20247,T8557
20248,T8559
20249,T8644
20250,T7571
20251,TP1008
20252,TP1012
20253,TP1042
20254,TP1060
20255,TP1071
20256,TP1079
20257,TP1088
20258,TP1092
20259,TP1095
20260,TP1156
20261,TP1164
20262,TP1167
20263,TP1168
20264,TP1181
20265,TP1195
20266,TP1197
20267,TP1204
20268,TP1212
20269,TP1216
20270,TP1253
20271,TP1260
20272,TP1264
20273,TP1273
20274,TP1276
20275,TP1280
20276,TP1286
20277,TP1288
20278,TP1291
20279,TP1295
20280,TP1304
20281,TP1305
20282,TP1310
20283,TP1315
20284,TP1319
20285,TP1324
20286,TP1328
20287,TP1330
20288,TP1333
20289,TP1367
20290,TP1399
20291,TP1422
20292,TP1430
20293,TP1433
20294,TP1437
20295,TP1442
20296,TP1444
20297,TP1453
20298,TP1472
20299,TP1474
20300,TP1528
20301,TP1572
20302,TP1579
20303,TP1809
20304,TP1832
20305,TP1868
20306,TP1883
20307,TP1996
20308,TP1889
20309,TP1898
20310,TP1905
20311,TP1915
20312,T17909
20313,T14151
20314,T12717
20315,T10384
20316,T14901
20317,T13063
20318,T13072
20319,T13231
20320,T15611
20321,T18971
20322,T16363
20323,T11829
20324,T11850
20325,T8649
20326,T8645
20327,T8646
20328,T21295
20329,T8640
20330,T40560
20331,T60437
20332,T60877
20333,T61183
20334,T61702
20335,T62518
20336,T63115
20337,T64084
20338,T78211
20339,T78498
20340,T74149
20341,T79088
20342,T74637
20343,T74982
20344,T84312
20345,T125076
20346,T75349
20347,T3504L
20348,T63390L
20349,T83652
20350,T67377
20351,T84317
20352,T64440
20353,T84309
20354,T67060
20355,T84365
20356,T83626
20357,T21758
20358,T84364
20359,T40713L
20360,T15168L
20361,TF0109
20362,T64986
20363,TN1376
20364,TN1848
20365,TN2189
20366,T12054
20367,T15694
20368,T19536
20369,T11165
20370,T16474
20371,T11770
20372,T23264
20373,T25513
20374,T26486
20375,T31740
20376,T33795
20377,T36648
20378,T37824
20379,T39027
20380,T39836
20381,T40087
20382,T40112
20383,T63925
20384,T64028
20385,T69915
20386,T84321
20387,T70058
20388,T68059
20389,T75131
20390,T21823
20391,T69647
20392,T70008
20393,T75255
20394,T78875
20395,T79455
20396,T21655
20397,T84322
20398,T18680L
20399,T67768
20400,T23264L
20401,T84320
20402,T77337
20403,T84368
20404,T77583
20405,T67689
20406,T41340
20407,TN1492
20408,TN1606
20409,TN1906
20410,T12061
20411,T15134
20412,T15442
20413,T11742L
20414,T16120
20415,T19049
20416,T11938
20417,T17101
20418,T23040
20419,T23542
20420,T19941
20421,T20024
20422,T25102
20423,T27446
20424,T28926
20425,T29061
20426,T29261
20427,T36821
20428,T37094
20429,T38095
20430,T38227
20431,T39689
20432,T40051
20433,T22239
20434,T41265
20435,T61874
20436,T62413
20437,T78526
20438,T78558
20439,T79468
20440,T83057
20441,T83867
20442,T72226L
20443,T35399L
20444,T84371
20445,T77696
20446,TP2509
20447,T72945
20448,T68729
20449,T69535
20450,T72551
20451,T73746
20452,T73176
20453,TQ0262
20454,TN1464
20455,T13830
20456,T17731
20457,T15114
20458,T12758L
20459,T16389
20460,T16723
20461,T11794
20462,T17174
20463,T23966
20464,T37215
20465,T38521
20466,T22091
20467,T60551
20468,T62806
20469,T62827
20470,T63771
20471,T79314
20472,T68402
20473,T72505L
20474,T84370
20475,T70852
20476,T84345
20477,T68091L
20478,T77694
20479,T10153
20480,T16259
20481,T16457
20482,T16982
20483,T14839
20484,T10821
20485,T20841
20486,T19766
20487,T20266
20488,TN6551
20489,T26483
20490,T29064
20491,T35976
20492,T39126
20493,T7911
20494,T78479
20495,T81633
20496,T81654
20497,T85314
20498,T85315
20499,T71125
20500,T69977
20501,T74989
20502,T126022
20503,T85308
20504,TP1013L
20505,T85317
20506,T75325
20507,T72754
20508,T84325
20509,TNU0431
20510,TN1769
20511,T12174
20512,T13484
20513,T15689
20514,T19401
20515,T11969
20516,T5527
20517,T23315
20518,T25918
20519,T27592
20520,T28518
20521,T31088
20522,T35354
20523,T35785
20524,T35994
20525,T36064
20526,T38261
20527,T38779
20528,T4S1619
20529,T4S1637
20530,T4S1659
20531,T4S1796
20532,T4S1869
20533,T4S1943
20534,T4S1962
20535,T4S1980
20536,T4S1983
20537,T4S1990
20538,T4S2014
20539,T4S2063
20540,T4S2126
20541,T4S21320
20542,T4S2164
20543,T4S2326
20544,T5A2461
20545,T5S0018
20546,T5S0045
20547,T5S0053
20548,T5S0055
20549,T5S0056
20550,T5S0106
20551,T5S0167
20552,T5S0168
20553,T5S0229
20554,T5S0246
20555,T5S0273
20556,T5S0285
20557,T5S0331
20558,T5S0384
20559,T5S0483
20560,T5S0526
20561,T5S0527
20562,T5S0543
20563,T5S0581
20564,T5S0620
20565,T5S0636
20566,T5S0662
20567,T5S0669
20568,T5S0691
20569,T5S0734
20570,T5S0761
20571,T5S0802
20572,T5S0803
20573,T5S0814
